SKU,FILIAL,VELOCIDADE_VENDA,ALVO,TRANSITO,EST_DISP,EST_TOTAL,CONT_RUPTURA,CONT_FALTA,CONT_EXCESSO,VOLUME_EXCESSO,DATA
52.13.5832-11055-TAM_4,ANIMALE MOINHOS CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.5867-0005-TAM_4,ANIMALE MOINHOS CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.5963-04349-TAM_1,ANIMALE MOINHOS CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.5963-09036-TAM_1,ANIMALE MOINHOS CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6024-04349-TAM_3,ANIMALE MOINHOS CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6090-0005-TAM_3,ANIMALE MOINHOS CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6090-0005-TAM_4,ANIMALE MOINHOS CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6094-09032-TAM_2,ANIMALE MOINHOS CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6118-50460-TAM_2,ANIMALE MOINHOS CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6119-50460-TAM_2,ANIMALE MOINHOS CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6119-50460-TAM_3,ANIMALE MOINHOS CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6142-10056-TAM_1,ANIMALE MOINHOS CM,0.14285714285714285,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6142-10056-TAM_2,ANIMALE MOINHOS CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6178-0003-TAM_2,ANIMALE MOINHOS CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6178-0003-TAM_4,ANIMALE MOINHOS CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6181-01026-TAM_2,ANIMALE MOINHOS CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6182-0005-TAM_1,ANIMALE MOINHOS CM,0.14285714285714285,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6195-11074-TAM_1,ANIMALE MOINHOS CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6197-11065-TAM_3,ANIMALE MOINHOS CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6210-04343-TAM_1,ANIMALE MOINHOS CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6210-04343-TAM_2,ANIMALE MOINHOS CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6210-11073-TAM_1,ANIMALE MOINHOS CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6212-11055-TAM_2,ANIMALE MOINHOS CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6213-0003-TAM_2,ANIMALE MOINHOS CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6333-52594-TAM_3,ANIMALE MOINHOS CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6348-52561-TAM_2,ANIMALE MOINHOS CM,0.07692307692307693,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6387-0030-TAM_1,ANIMALE MOINHOS CM,0.14285714285714285,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6387-0030-TAM_3,ANIMALE MOINHOS CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6390-11062-TAM_2,ANIMALE MOINHOS CM,0.1,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6391-0030-TAM_2,ANIMALE MOINHOS CM,0.14285714285714285,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.15.1413-09050-TAM_2,ANIMALE MOINHOS CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.15.1577-0005-TAM_2,ANIMALE MOINHOS CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.15.1637-04037-TAM_4,ANIMALE MOINHOS CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.15.1701-0003-TAM_4,ANIMALE MOINHOS CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.15.1705-0024-TAM_1,ANIMALE MOINHOS CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1457-10054-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1469-0005-TAM_4,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1650-0005-TAM_6,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1702-10057-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1702-10057-TAM_4,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1704-0005-TAM_2,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1737-1531-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1740-09036-TAM_4,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1740-09036-TAM_6,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1743-0005-TAM_2,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1743-0005-TAM_6,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1747-0005-TAM_5,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1770-0105-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1770-0105-TAM_2,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1770-0105-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1788-1531-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1795-10056-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1795-10056-TAM_4,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1798-01026-TAM_2,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1798-01026-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1798-01026-TAM_5,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1804-11055-TAM_3,ANIMALE MORUMBI CM,0.14285714285714285,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1804-11055-TAM_5,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1807-5349-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1807-5349-TAM_4,ANIMALE MORUMBI CM,0.08333333333333333,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1808-0011-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1810-0005-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1811-0005-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1811-0005-TAM_4,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1820-0005-TAM_4,ANIMALE MORUMBI CM,0.09090909090909091,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1839-1531-TAM_3,ANIMALE MORUMBI CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1840-0003-TAM_1,ANIMALE MORUMBI CM,0.14285714285714285,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1840-0003-TAM_2,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1844-1531-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1844-1531-TAM_2,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1844-1531-TAM_3,ANIMALE MORUMBI CM,0.14285714285714285,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.04.0506-0005-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.04.0506-0005-TAM_4,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.04.0506-0005-TAM_6,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.04.0507-0005-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.04.0507-0005-TAM_4,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.04.0513-09032-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.04.0513-09032-TAM_2,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.04.0513-09032-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.04.0513-09032-TAM_5,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.04.0517-04343-TAM_5,ANIMALE MORUMBI CM,0.1,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.04.0526-0003-TAM_2,ANIMALE MORUMBI CM,0.14285714285714285,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.04.0526-0003-TAM_4,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.04.0533-0201-TAM_2,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.04.0533-0201-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.04.0533-0201-TAM_4,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.04.0533-0201-TAM_5,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.07.1531-11066-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.07.1531-11066-TAM_4,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.31.0050-0022-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.31.0050-0022-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.61.0092-0600-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.61.0092-0600-TAM_2,ANIMALE MORUMBI CM,0.0,1.0,1.0,0.0,1.0,1,0,0,0.0,2025-08-16
07.16.0137-52564-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7096-03354-TAM_4,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7096-03354-TAM_5,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7103-04349-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7103-04349-TAM_5,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7124-04090-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7281-0005-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7281-0005-TAM_4,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7281-0005-TAM_5,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7281-0005-TAM_6,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7309-0005-TAM_2,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7309-0005-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7425-10056-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7428-1407-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7435-1407-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7435-1407-TAM_2,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7435-1407-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7441-50457-TAM_2,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7445-50457-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7450-03354-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7450-03354-TAM_2,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7452-50457-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7463-09032-TAM_2,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7463-09032-TAM_5,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7472-0005-TAM_2,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7472-0005-TAM_4,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7473-10056-TAM_4,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7485-04349-TAM_2,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7485-04349-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7505-50460-TAM_2,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7505-50460-TAM_4,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7523-0005-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7541-04505-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7543-5199-TAM_1,ANIMALE MORUMBI CM,0.14285714285714285,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7567-11076-TAM_4,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7570-52632-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7584-11073-TAM_3,ANIMALE MORUMBI CM,0.14285714285714285,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7609-0001-TAM_5,ANIMALE MORUMBI CM,0.09090909090909091,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7656-52627-TAM_4,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7720-2030-TAM_2,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7720-2030-TAM_3,ANIMALE MORUMBI CM,0.14285714285714285,3.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7759-01011-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7759-01011-TAM_2,ANIMALE MORUMBI CM,0.14285714285714285,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7760-52561-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7764-52561-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7764-52561-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7774-03032-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7798-03347-TAM_2,ANIMALE MORUMBI CM,0.14285714285714285,1.0,1.0,0.0,1.0,1,0,0,0.0,2025-08-16
07.20.7800-52561-TAM_4,ANIMALE MORUMBI CM,0.14285714285714285,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7809-6052-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7814-0286-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7814-0286-TAM_4,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7829-6052-TAM_6,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7836-0005-TAM_2,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7836-0005-TAM_5,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7891-0200-TAM_1,ANIMALE MORUMBI CM,0.09090909090909091,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7897-11073-TAM_5,ANIMALE MORUMBI CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7898-04335-TAM_5,ANIMALE MORUMBI CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
08.42.0406-10057-TAM_2,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
08.42.0417-0005-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
08.42.0417-0005-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
08.42.0417-0005-TAM_4,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
08.42.0424-0203-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
09.01.2646-0600-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
09.01.2646-0600-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
09.01.2648-0005-TAM_2,ANIMALE MORUMBI CM,0.1111111111111111,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
09.01.2649-2019-TAM_2,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
09.01.2650-1991-TAM_6,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
09.01.2651-1802-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
09.01.2651-1802-TAM_2,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
09.01.2651-1802-TAM_4,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
09.01.2654-1991-TAM_4,ANIMALE MORUMBI CM,0.14285714285714285,2.0,1.0,0.0,1.0,1,0,0,0.0,2025-08-16
09.01.2654-1991-TAM_6,ANIMALE MORUMBI CM,0.125,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
09.01.2660-0600-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
09.01.2660-0600-TAM_5,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
09.02.0685-10056-TAM_2,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
09.02.0686-10057-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
09.02.0687-0005-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
09.02.0687-0005-TAM_4,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
09.02.0690-10057-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
09.02.0690-10057-TAM_2,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
09.02.0690-10057-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
09.15.0117-0005-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
09.28.0081-5346-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
10.10.1068-1802-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
10.20.0048-0600-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
10.32.0110-04349-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
11.05.0537-0005-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
11.05.0538-0600-TAM_2,ANIMALE MORUMBI CM,0.14285714285714285,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
11.05.0538-0600-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
11.05.0542-0800-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
11.05.0545-0005-TAM_2,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
11.05.0547-1802-TAM_4,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
11.05.0548-0600-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
11.05.0548-0600-TAM_2,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
11.05.0548-0600-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
11.05.0551-0005-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
11.05.0563-0005-TAM_2,ANIMALE MORUMBI CM,0.14285714285714285,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
11.05.0563-0005-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
11.05.0566-1100-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.05.4243-01026-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.05.4287-0105-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.05.4301-0600-TAM_2,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.05.4312-1531-TAM_2,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.05.4312-1531-TAM_3,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.05.4323-10058-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.05.4326-1531-TAM_4,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.05.4326-1531-TAM_6,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.05.4359-04343-TAM_1,ANIMALE MORUMBI CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
