SKU,FILIAL,VELOCIDADE_VENDA,ALVO,PRESENTE,TRANSITO,EST_TOTAL,CONT_RUPTURA,CONT_FALTA,CONT_EXCESSO,VOLUME_EXCESSO,REGULADOR,EST_DISP
52.13.6213-0003-TAM_1,ANIMALE RIO DESIGN CM,0.14285714285714285,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6213-0003-TAM_3,ANIMALE RIO DESIGN CM,0.07142857142857142,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6213-0003-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6217-03032-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,2.0,1.0
52.13.6219-0003-TAM_2,ANIMALE RIO DESIGN CM,0.07142857142857142,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6222-0005-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6227-0600-TAM_3,ANIMALE RIO DESIGN CM,0.14285714285714285,1.0,1.0,0.0,1.0,0,0,0,0.0,23.0,1.0
52.13.6229-0300-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,16.0,1.0
52.13.6236-04505-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6236-04505-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,24.0,1.0
52.13.6236-04505-TAM_5,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6236-04505-TAM_6,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6246-52627-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,1.0,1.0
52.13.6246-52627-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,21.0,1.0
52.13.6246-52627-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6246-52627-TAM_5,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,2.0,1.0
52.13.6299-03354-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6299-03354-TAM_5,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6303-0700-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6304-04505-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6304-04505-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,8.0,1.0
52.13.6304-04505-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6304-04505-TAM_5,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6304-04505-TAM_6,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6306-0002-TAM_2,ANIMALE RIO DESIGN CM,0.125,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6306-0002-TAM_3,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6306-0002-TAM_6,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6307-0003-TAM_2,ANIMALE RIO DESIGN CM,0.07142857142857142,1.0,1.0,0.0,1.0,0,0,0,0.0,70.0,1.0
52.13.6307-0003-TAM_3,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6307-0005-TAM_2,ANIMALE RIO DESIGN CM,0.1,1.0,1.0,0.0,1.0,0,0,0,0.0,55.0,1.0
52.13.6333-52594-TAM_3,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6333-52594-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6338-52594-TAM_1,ANIMALE RIO DESIGN CM,0.07142857142857142,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6338-52594-TAM_3,ANIMALE RIO DESIGN CM,0.14285714285714285,1.0,1.0,0.0,1.0,0,0,0,0.0,4.0,1.0
52.13.6338-52594-TAM_4,ANIMALE RIO DESIGN CM,0.07142857142857142,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6340-52571-TAM_4,ANIMALE RIO DESIGN CM,0.07142857142857142,1.0,1.0,0.0,1.0,0,0,0,0.0,10.0,1.0
52.13.6341-52547-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6342-52555-TAM_4,ANIMALE RIO DESIGN CM,0.14285714285714285,1.0,1.0,0.0,1.0,0,0,0,0.0,50.0,1.0
52.13.6344-11076-TAM_1,ANIMALE RIO DESIGN CM,0.07142857142857142,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6344-11076-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,2.0,1.0
52.13.6344-11076-TAM_3,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6344-11076-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,6.0,1.0
52.13.6348-52561-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6348-52561-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6348-52561-TAM_3,ANIMALE RIO DESIGN CM,0.07142857142857142,1.0,1.0,0.0,1.0,0,0,0,0.0,1.0,1.0
52.13.6348-52561-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6348-52561-TAM_6,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6360-5346-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6367-11074-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,35.0,1.0
52.13.6368-0005-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6368-0005-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,75.0,1.0
52.13.6368-0005-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,41.0,1.0
52.13.6379-0005-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,50.0,1.0
52.13.6381-11076-TAM_2,ANIMALE RIO DESIGN CM,0.14285714285714285,1.0,1.0,1.0,1.0,0,0,0,0.0,22.0,0.0
52.13.6382-11066-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6382-11066-TAM_3,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6387-0030-TAM_1,ANIMALE RIO DESIGN CM,0.14285714285714285,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6388-0300-TAM_3,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,5.0,1.0
52.13.6388-0300-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6388-1405-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6388-1405-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6390-11062-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,3.0,1.0
52.13.6390-11062-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6391-0030-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6391-0030-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6391-0030-TAM_3,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6393-0600-TAM_2,ANIMALE RIO DESIGN CM,0.125,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.13.6393-0600-TAM_3,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,2.0,1.0
52.13.6423-53526-TAM_1,ANIMALE RIO DESIGN CM,0.07142857142857142,1.0,1.0,0.0,1.0,0,0,0,0.0,9.0,1.0
52.13.6423-53526-TAM_3,ANIMALE RIO DESIGN CM,0.07142857142857142,1.0,1.0,0.0,1.0,0,0,0,0.0,9.0,1.0
52.15.1577-0003-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.15.1577-0003-TAM_3,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.15.1577-0005-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.15.1577-0005-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.15.1583-0015-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.15.1636-11055-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.15.1636-11055-TAM_3,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.15.1644-2028-TAM_3,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,15.0,1.0
52.15.1644-2028-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,3.0,1.0
52.15.1647-04343-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,27.0,1.0
52.15.1647-11073-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.15.1653-11061-TAM_1,ANIMALE RIO DESIGN CM,0.07142857142857142,1.0,1.0,0.0,1.0,0,0,0,0.0,13.0,1.0
52.15.1653-11061-TAM_5,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,11.0,1.0
52.15.1688-0005-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.15.1697-01011-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.15.1699-0005-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,5.0,1.0
52.15.1701-0003-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,20.0,1.0
52.15.1704-6210-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,2.0,1.0
52.15.1704-6210-TAM_2,ANIMALE RIO DESIGN CM,0.07142857142857142,1.0,1.0,0.0,1.0,0,0,0,0.0,31.0,1.0
52.15.1706-0003-TAM_2,ANIMALE RIO DESIGN CM,0.07142857142857142,1.0,1.0,0.0,1.0,0,0,0,0.0,121.0,1.0
52.15.1706-0005-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.15.1706-0005-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,165.0,1.0
52.15.1709-11066-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.15.1709-11066-TAM_3,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,2.0,1.0
52.15.1711-0201-TAM_3,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,2.0,1.0
52.15.1712-0201-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,3.0,1.0
52.15.1712-0201-TAM_4,ANIMALE RIO DESIGN CM,0.07142857142857142,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.15.1720-0005-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.15.1720-0005-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,5.0,1.0
52.15.1722-11063-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.15.1742-11055-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.39.0389-0005-TAM_1,ANIMALE RIO DESIGN CM,0.1111111111111111,1.0,1.0,0.0,1.0,0,0,0,0.0,25.0,1.0
52.39.0389-0005-TAM_3,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,2.0,1.0
52.39.0389-0005-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,1.0,1.0
52.39.0391-11065-TAM_1,ANIMALE RIO DESIGN CM,0.14285714285714285,2.0,1.0,0.0,1.0,0,1,0,0.0,1.0,1.0
52.39.0399-0003-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.39.0399-0005-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.57.0012-0005-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
52.57.0012-0005-TAM_4,ANIMALE RIO DESIGN CM,0.09090909090909091,1.0,1.0,0.0,1.0,0,0,0,0.0,10.0,1.0
52.57.0013-6206-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,17.0,1.0
52.57.0013-6206-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,21.0,1.0
03.01.1457-10054-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1625-0005-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1736-01026-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,1.0,1.0
03.01.1736-01026-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,9.0,1.0
03.01.1740-09036-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1742-0600-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1742-0600-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1743-0005-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1743-0005-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1743-0005-TAM_6,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1746-10057-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1748-10043-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1748-10043-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1748-10043-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1749-0005-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1749-0005-TAM_4,ANIMALE RIO SUL CM,0.07142857142857142,1.0,1.0,0.0,1.0,0,0,0,0.0,66.0,1.0
03.01.1749-0005-TAM_5,ANIMALE RIO SUL CM,0.14285714285714285,1.0,1.0,0.0,1.0,0,0,0,0.0,27.0,1.0
03.01.1804-11055-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,1.0,1.0
03.01.1804-11055-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1804-11055-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,8.0,1.0
03.01.1804-11055-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1806-0005-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,11.0,1.0
03.01.1806-0005-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1806-0005-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1807-5349-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1807-5349-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,1.0,1.0
03.01.1807-5349-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,4.0,1.0
03.01.1808-0011-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,1.0,1.0,0,0,0,0.0,33.0,0.0
03.01.1808-0011-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1815-0003-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1815-0003-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1818-04524-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,60.0,1.0
03.01.1818-04524-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,47.0,1.0
03.01.1818-04524-TAM_5,ANIMALE RIO SUL CM,0.14285714285714285,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1819-11076-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1819-11076-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,3.0,1.0
03.01.1819-11076-TAM_5,ANIMALE RIO SUL CM,0.25,2.0,1.0,0.0,1.0,0,1,0,0.0,0.0,1.0
03.01.1819-11076-TAM_6,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1820-0005-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1820-0005-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,4.0,1.0
03.01.1821-1100-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,8.0,1.0
03.01.1821-1100-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,20.0,1.0
03.01.1821-1100-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1821-1100-TAM_6,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1822-0002-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,3.0,1.0
03.01.1822-0002-TAM_4,ANIMALE RIO SUL CM,0.07692307692307693,1.0,1.0,0.0,1.0,0,0,0,0.0,51.0,1.0
03.01.1822-0002-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,19.0,1.0
03.01.1822-0002-TAM_6,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,35.0,1.0
03.01.1838-0403-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1838-0403-TAM_3,ANIMALE RIO SUL CM,0.14285714285714285,1.0,1.0,0.0,1.0,0,0,0,0.0,4.0,1.0
03.01.1838-0403-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,1.0,1.0
03.01.1839-1531-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,2.0,1.0
03.01.1839-1531-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1839-1531-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1840-0003-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1840-0003-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1840-0003-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1844-1531-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1850-11076-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,1.0,1.0
03.01.1851-04524-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1851-04524-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,2.0,1.0
03.01.1852-01011-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,4.0,1.0
03.01.1852-01011-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.01.1855-01011-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,2.0,1.0
03.01.1855-01011-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,5.0,1.0
03.01.1856-03347-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,8.0,1.0
03.01.1856-03347-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,7.0,1.0
03.01.1856-03347-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,2.0,1.0
03.04.0506-0005-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.04.0506-0005-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.04.0513-09032-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
03.04.0515-0801-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,28.0,1.0
03.04.0515-0801-TAM_2,ANIMALE RIO SUL CM,0.14285714285714285,1.0,1.0,1.0,1.0,0,0,0,0.0,70.0,0.0
03.04.0515-0801-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,60.0,1.0
03.04.0515-0801-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,8.0,1.0
03.04.0515-0801-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,2.0,1.0
03.04.0517-04343-TAM_1,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,10.0,1.0
03.04.0517-04343-TAM_2,ANIMALE RIO SUL CM,0.0,1.0,1.0,1.0,1.0,0,0,0,0.0,57.0,0.0
03.04.0517-04343-TAM_3,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,42.0,1.0
03.04.0517-04343-TAM_4,ANIMALE RIO SUL CM,0.07142857142857142,1.0,1.0,0.0,1.0,0,0,0,0.0,2.0,1.0
03.04.0520-11071-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,15.0,1.0
03.04.0520-11071-TAM_5,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,8.0,1.0
03.04.0521-0200-TAM_2,ANIMALE RIO SUL CM,0.14285714285714285,1.0,1.0,0.0,1.0,0,0,0,0.0,35.0,1.0
03.04.0526-0003-TAM_4,ANIMALE RIO SUL CM,0.0,1.0,1.0,0.0,1.0,0,0,0,0.0,0.0,1.0
